InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704567600000,1704569400000,43995.89000000,44017.46000000,43855.89000000,43881.73000000,442.58778000,30,30,False
1704569400000,1704571200000,43881.74000000,43940.00000000,43830.88000000,43906.36000000,264.18989000,30,30,False
1704571200000,1704573000000,43906.35000000,43961.33000000,43611.19000000,43859.91000000,482.46051000,30,30,False
1704573000000,1704574800000,43859.91000000,43902.00000000,43787.62000000,43826.44000000,244.85867000,30,30,False
1704574800000,1704576600000,43826.45000000,43907.41000000,43723.76000000,43876.80000000,257.72263000,30,30,False
1704576600000,1704578400000,43876.79000000,43935.21000000,43816.00000000,43889.43000000,325.49082000,30,30,False
1704578400000,1704580200000,43889.43000000,43928.00000000,43783.45000000,43841.10000000,257.97446000,30,30,False
1704580200000,1704582000000,43841.11000000,43901.10000000,43740.00000000,43878.61000000,222.61594000,30,30,False
1704582000000,1704583800000,43878.62000000,43883.36000000,43732.50000000,43838.84000000,393.00602000,30,30,False
1704583800000,1704585600000,43838.84000000,43980.00000000,43837.01000000,43968.32000000,253.74023000,30,30,False
1704585600000,1704587400000,43968.32000000,44046.76000000,43915.56000000,43968.59000000,402.60195000,30,30,False
1704587400000,1704589200000,43968.60000000,44259.29000000,43960.31000000,44119.11000000,956.89581000,30,30,False
1704589200000,1704591000000,44119.11000000,44160.00000000,44034.30000000,44077.66000000,398.58523000,30,30,False
1704591000000,1704592800000,44077.66000000,44097.29000000,43963.89000000,43967.72000000,269.55077000,30,30,False
1704592800000,1704594600000,43967.71000000,44089.10000000,43960.00000000,44040.41000000,217.97630000,30,30,False
1704594600000,1704596400000,44040.42000000,44056.20000000,43833.40000000,43930.28000000,523.98045000,30,30,False
1704596400000,1704598200000,43930.28000000,44034.92000000,43930.27000000,43959.75000000,326.66746000,30,30,False
1704598200000,1704600000000,43959.74000000,43980.01000000,43904.18000000,43940.41000000,301.17980000,30,30,False
