InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1642694400000,1642701600000,43308.70000000,43505.00000000,42985.54000000,43025.85000000,3870.71453000,120,120,False
1642701600000,1642708800000,43025.85000000,43241.38000000,42805.00000000,42917.32000000,2624.86056000,120,120,False
1642708800000,1642716000000,42917.31000000,42996.64000000,41309.00000000,41326.04000000,6238.97315000,120,120,False
1642716000000,1642723200000,41326.04000000,41543.47000000,40553.31000000,40680.91000000,8730.74821000,120,120,False
1642723200000,1642730400000,40680.92000000,41100.00000000,39730.00000000,39762.99000000,7419.69813000,120,120,False
1642730400000,1642737600000,39763.00000000,40280.00000000,38220.00000000,38465.65000000,13863.28162200,120,120,False
1642737600000,1642744800000,38465.65000000,39070.00000000,38437.15000000,38909.01000000,5750.08024000,120,120,False
1642744800000,1642752000000,38909.01000000,39177.20000000,38465.67000000,39134.55000000,4193.96277000,120,120,False
1642752000000,1642759200000,39136.31000000,39297.55000000,38915.25000000,38959.77000000,3477.77156000,120,120,False
1642759200000,1642766400000,38959.77000000,39320.00000000,38668.19000000,38898.18000000,3221.36144000,120,120,False
1642766400000,1642773600000,38898.19000000,38933.04000000,37710.00000000,38491.01000000,9613.63397300,120,120,False
1642773600000,1642780800000,38491.01000000,39042.40000000,38103.13000000,38857.26000000,6763.59741000,120,120,False
1642780800000,1642788000000,38857.24000000,39071.13000000,38284.84000000,38382.50000000,4128.83901000,120,120,False
1642788000000,1642795200000,38383.49000000,38644.02000000,37850.00000000,37984.12000000,4073.87089000,120,120,False
1642795200000,1642802400000,37984.11000000,38470.00000000,36158.00000000,36682.23000000,14006.22993000,120,120,False
1642802400000,1642809600000,36682.23000000,37201.16000000,35440.45000000,36445.31000000,12348.56502400,120,120,False
1642809600000,1642816800000,36445.31000000,36835.22000000,36032.02000000,36483.15000000,6180.98554000,120,120,False
1642816800000,1642824000000,36483.15000000,36690.00000000,36009.98000000,36341.64000000,6789.58421000,120,120,False
1642824000000,1642831200000,36340.43000000,36423.82000000,35600.01000000,35738.77000000,6002.17992000,120,120,False
1642831200000,1642838400000,35738.77000000,35984.68000000,35112.84000000,35400.02000000,9697.96724800,120,120,False
