InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1705435200000,1705442400000,43166.10000000,43578.01000000,43060.69000000,43434.71000000,4635.02492000,120,120,False
1705442400000,1705449600000,43434.71000000,43496.05000000,43112.00000000,43137.95000000,2196.00361000,120,120,False
1705449600000,1705456800000,43137.94000000,43198.00000000,42960.64000000,42970.00000000,1807.08834000,120,120,False
1705456800000,1705464000000,42970.01000000,43061.10000000,42844.98000000,42849.00000000,1904.86420000,120,120,False
1705464000000,1705471200000,42849.00000000,42925.49000000,42765.41000000,42783.39000000,1452.64836000,120,120,False
1705471200000,1705478400000,42783.39000000,42876.34000000,42619.60000000,42655.94000000,2159.58774000,120,120,False
1705478400000,1705485600000,42655.95000000,42830.00000000,42564.00000000,42678.57000000,2126.45524000,120,120,False
1705485600000,1705492800000,42678.56000000,42850.55000000,42622.36000000,42680.16000000,2286.29200000,120,120,False
1705492800000,1705500000000,42680.16000000,42788.00000000,42411.00000000,42609.84000000,3751.30605000,120,120,False
1705500000000,1705507200000,42609.83000000,42926.02000000,42365.58000000,42482.79000000,5791.59577000,120,120,False
1705507200000,1705514400000,42482.80000000,42564.13000000,42200.69000000,42371.10000000,3720.27920000,120,120,False
1705514400000,1705521600000,42371.10000000,42745.99000000,42278.98000000,42611.11000000,2513.21343000,120,120,False
1705521600000,1705528800000,42611.10000000,42876.48000000,42559.29000000,42676.13000000,4115.96190000,120,120,False
1705528800000,1705536000000,42676.14000000,42792.48000000,42450.00000000,42776.10000000,1636.92165000,120,120,False
1705536000000,1705543200000,42776.09000000,42784.40000000,42502.19000000,42584.62000000,1691.34920000,120,120,False
1705543200000,1705550400000,42584.61000000,42721.00000000,42550.00000000,42592.05000000,1085.90317000,120,120,False
1705550400000,1705557600000,42592.04000000,42784.99000000,42589.00000000,42772.87000000,1347.59459000,120,120,False
1705557600000,1705564800000,42772.86000000,42922.00000000,42759.13000000,42915.33000000,2045.51879000,120,120,False
1705564800000,1705572000000,42915.32000000,42930.00000000,42709.61000000,42743.84000000,1829.35661000,120,120,False
1705572000000,1705579200000,42743.85000000,42779.27000000,42387.68000000,42544.59000000,3037.77964000,120,120,False
1705579200000,1705586400000,42544.60000000,42657.16000000,42353.80000000,42508.00000000,2605.22608000,120,120,False
1705586400000,1705593600000,42508.01000000,42810.00000000,42428.37000000,42619.32000000,2681.30556000,120,120,False
1705593600000,1705600800000,42619.31000000,42619.32000000,41500.00000000,41816.71000000,8882.56684000,120,120,False
1705600800000,1705608000000,41816.71000000,41916.07000000,40831.99000000,41022.32000000,8526.08846000,120,120,False
1705608000000,1705615200000,41022.33000000,41315.80000000,40683.28000000,41124.00000000,7376.31331000,120,120,False
1705615200000,1705622400000,41123.99000000,41366.99000000,41076.01000000,41327.50000000,2798.51416000,120,120,False
1705622400000,1705629600000,41327.51000000,41370.99000000,41100.00000000,41270.00000000,2409.18399000,120,120,False
